dataset_rel,class,key,union_path,lesion_path,lesion_px,union_px,inter_px,iou,frac_lesion_covered,frac_union_inside_lesion,drop,image_path,frac_th,min_inter_px_th
internal/BUS-BRA/benign,benign,bus_0499_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0499_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0499_l_mask.png,3725,525,100,0.024096,0.026846,0.190476,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0499_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0499_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0499_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0499_r_mask.png,3361,5675,95,0.010625,0.028265,0.01674,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0499_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0500_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0500_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0500_l_mask.png,9904,2592,24,0.001924,0.002423,0.009259,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0500_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0500_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0500_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0500_r_mask.png,11032,4067,65,0.004324,0.005892,0.015982,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0500_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0501_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0501_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0501_l_mask.png,3273,1548,22,0.004584,0.006722,0.014212,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0501_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0501_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0501_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0501_r_mask.png,4118,5816,33,0.003333,0.008014,0.005674,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0501_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0502_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0502_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0502_l_mask.png,3485,2741,184,0.030453,0.052798,0.067129,1,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0502_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0502_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0502_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0502_r_mask.png,2165,654,72,0.02621,0.033256,0.110092,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0502_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0503_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0503_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0503_l_mask.png,3609,4930,6,0.000703,0.001663,0.001217,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0503_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0503_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0503_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0503_r_mask.png,3829,5037,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0503_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0504_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0504_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0504_l_mask.png,2542,3357,22,0.003743,0.008655,0.006553,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0504_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0504_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0504_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0504_r_mask.png,2063,3277,11,0.002064,0.005332,0.003357,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0504_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0505_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0505_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0505_l_mask.png,12498,1695,100,0.007096,0.008001,0.058997,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0505_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0505_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0505_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0505_r_mask.png,12435,880,66,0.004982,0.005308,0.075,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0505_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0506_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0506_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0506_l_mask.png,3227,1783,17,0.003405,0.005268,0.009534,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0506_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0506_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0506_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0506_r_mask.png,3354,5165,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0506_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0510_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0510_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0510_l_mask.png,3997,774,33,0.006965,0.008256,0.042636,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0510_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0510_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0510_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0510_r_mask.png,4289,672,30,0.006084,0.006995,0.044643,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0510_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0511_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0511_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0511_l_mask.png,4152,1637,67,0.011709,0.016137,0.040929,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0511_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0511_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0511_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0511_r_mask.png,5523,2748,38,0.004616,0.00688,0.013828,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0511_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0512_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0512_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0512_l_mask.png,6865,2279,1,0.000109,0.000146,0.000439,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0512_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0512_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0512_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0512_r_mask.png,5838,3988,6,0.000611,0.001028,0.001505,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0512_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0513_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0513_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0513_l_mask.png,6144,491,48,0.007287,0.007812,0.09776,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0513_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0513_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0513_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0513_r_mask.png,4425,2536,32,0.004618,0.007232,0.012618,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0513_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0514_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0514_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0514_l_mask.png,5584,3629,105,0.011528,0.018804,0.028934,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0514_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0514_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0514_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0514_r_mask.png,3796,3500,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0514_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0515_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0515_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0515_l_mask.png,6597,2445,77,0.008589,0.011672,0.031493,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0515_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0515_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0515_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0515_r_mask.png,6491,6120,121,0.009688,0.018641,0.019771,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0515_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0516_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0516_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0516_l_mask.png,16173,1379,72,0.004119,0.004452,0.052212,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0516_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0516_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0516_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0516_r_mask.png,18429,535,165,0.008777,0.008953,0.308411,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0516_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0517_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0517_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0517_l_mask.png,1991,503,45,0.018375,0.022602,0.089463,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0517_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0517_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0517_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0517_r_mask.png,1815,508,68,0.030155,0.037466,0.133858,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0517_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0518_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0518_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0518_l_mask.png,17368,1678,128,0.006766,0.00737,0.076281,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0518_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0518_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0518_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0518_r_mask.png,17462,1418,152,0.008116,0.008705,0.107193,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0518_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0519_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0519_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0519_l_mask.png,7725,1555,97,0.010563,0.012557,0.062379,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0519_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0519_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0519_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0519_r_mask.png,7503,6997,40,0.002766,0.005331,0.005717,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0519_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0520_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0520_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0520_l_mask.png,17158,1102,97,0.005341,0.005653,0.088022,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0520_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0520_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0520_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0520_r_mask.png,15139,2386,123,0.007068,0.008125,0.051551,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0520_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0521_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0521_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0521_l_mask.png,16203,1797,92,0.005137,0.005678,0.051196,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0521_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0521_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0521_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0521_r_mask.png,19888,722,348,0.017175,0.017498,0.481994,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0521_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0522_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0522_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0522_l_mask.png,5387,1450,188,0.028275,0.034899,0.129655,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0522_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0522_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0522_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0522_r_mask.png,6129,1562,235,0.031518,0.038342,0.150448,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0522_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0523_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0523_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0523_l_mask.png,1426,4027,45,0.008321,0.031557,0.011175,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0523_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0523_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0523_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0523_r_mask.png,1677,5744,35,0.004739,0.020871,0.006093,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0523_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0524_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0524_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0524_l_mask.png,9165,1383,165,0.015891,0.018003,0.119306,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0524_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0524_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0524_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0524_r_mask.png,8556,1489,258,0.026361,0.030154,0.173271,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0524_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0525_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0525_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0525_l_mask.png,10271,530,80,0.007462,0.007789,0.150943,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0525_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0525_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0525_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0525_r_mask.png,14118,274,83,0.005801,0.005879,0.30292,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0525_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0526_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0526_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0526_l_mask.png,2781,2489,53,0.010159,0.019058,0.021294,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0526_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0526_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0526_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0526_r_mask.png,2978,1715,61,0.013169,0.020484,0.035569,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0526_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0527_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0527_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0527_l_mask.png,7255,3837,179,0.016402,0.024673,0.046651,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0527_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0527_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0527_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0527_r_mask.png,5812,4525,121,0.011844,0.020819,0.02674,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0527_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0528_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0528_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0528_l_mask.png,5513,681,94,0.01541,0.017051,0.138032,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0528_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0528_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0528_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0528_r_mask.png,4137,614,10,0.002109,0.002417,0.016287,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0528_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0529_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0529_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0529_l_mask.png,3357,1175,52,0.011607,0.01549,0.044255,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0529_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0529_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0529_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0529_r_mask.png,3389,1119,30,0.006699,0.008852,0.02681,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0529_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0531_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0531_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0531_l_mask.png,21585,446,94,0.004285,0.004355,0.210762,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0531_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0531_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0531_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0531_r_mask.png,20765,5628,90,0.003422,0.004334,0.015991,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0531_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0533_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0533_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0533_l_mask.png,7640,5244,113,0.008848,0.014791,0.021548,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0533_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0533_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0533_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0533_r_mask.png,7319,5382,149,0.011871,0.020358,0.027685,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0533_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0536_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0536_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0536_l_mask.png,11634,1902,60,0.004452,0.005157,0.031546,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0536_l.png,0.05,50
