dataset_rel,dash_path,ui_paths,out_path,dash_sum,ui_sum,union_sum,match_type,key
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0281_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0281_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0281_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0281_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0280_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0280_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0280_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0280_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0280_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0280_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0280_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0280_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0279_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0279_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0279_r_ui_dash_union.png,6,0,6,dash+ui(1),bus_0279_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0279_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0279_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0279_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0279_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0278_s_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0278_s_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0278_s_ui_dash_union.png,0,0,0,dash+ui(1),bus_0278_s
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0272_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0272_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0272_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0272_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0272_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0272_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0272_l_ui_dash_union.png,26,5787,5787,dash+ui(1),bus_0272_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0271_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0271_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0271_r_ui_dash_union.png,141,0,141,dash+ui(1),bus_0271_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0271_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0271_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0271_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0271_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0269_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0269_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0269_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0269_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0269_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0269_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0269_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0269_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0268_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0268_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0268_r_ui_dash_union.png,49,291,340,dash+ui(1),bus_0268_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0268_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0268_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0268_l_ui_dash_union.png,98,0,98,dash+ui(1),bus_0268_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0267_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0267_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0267_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0267_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0267_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0267_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0267_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0267_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0266_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0266_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0266_r_ui_dash_union.png,11,0,11,dash+ui(1),bus_0266_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0266_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0266_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0266_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0266_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0265_s_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0265_s_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0265_s_ui_dash_union.png,0,5274,5274,dash+ui(1),bus_0265_s
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0264_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0264_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0264_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0264_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0264_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0264_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0264_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0264_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0263_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0263_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0263_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0263_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0263_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0263_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0263_l_ui_dash_union.png,17,0,17,dash+ui(1),bus_0263_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0262_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0262_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0262_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0262_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0262_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0262_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0262_l_ui_dash_union.png,0,1689,1689,dash+ui(1),bus_0262_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0261_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0261_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0261_r_ui_dash_union.png,12,0,12,dash+ui(1),bus_0261_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0261_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0261_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0261_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0261_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0260_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0260_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0260_r_ui_dash_union.png,18,0,18,dash+ui(1),bus_0260_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0260_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0260_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0260_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0260_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0259_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0259_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0259_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0259_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0259_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0259_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0259_l_ui_dash_union.png,29,0,29,dash+ui(1),bus_0259_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0258_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0258_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0258_r_ui_dash_union.png,0,1328,1328,dash+ui(1),bus_0258_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0258_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0258_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0258_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0258_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0257_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0257_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0257_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0257_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0257_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0257_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0257_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0257_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0256_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0256_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0256_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0256_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0256_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0256_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0256_l_ui_dash_union.png,0,2211,2211,dash+ui(1),bus_0256_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0253_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0253_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0253_r_ui_dash_union.png,24,304,328,dash+ui(1),bus_0253_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0253_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0253_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0253_l_ui_dash_union.png,36,330,366,dash+ui(1),bus_0253_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0251_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0251_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0251_r_ui_dash_union.png,0,4766,4766,dash+ui(1),bus_0251_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0251_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0251_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0251_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0251_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0250_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0250_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0250_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0250_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0250_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0250_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0250_l_ui_dash_union.png,0,1392,1392,dash+ui(1),bus_0250_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0249_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0249_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0249_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0249_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0249_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0249_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0249_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0249_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0248_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0248_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0248_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0248_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0248_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0248_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0248_l_ui_dash_union.png,4,0,4,dash+ui(1),bus_0248_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0247_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0247_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0247_r_ui_dash_union.png,4,0,4,dash+ui(1),bus_0247_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0247_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0247_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0247_l_ui_dash_union.png,0,834,834,dash+ui(1),bus_0247_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0245_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0245_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0245_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0245_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0245_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0245_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0245_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0245_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0242_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0242_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0242_r_ui_dash_union.png,49,0,49,dash+ui(1),bus_0242_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0242_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0242_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0242_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0242_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0240_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0240_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0240_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0240_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0240_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0240_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0240_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0240_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0239_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0239_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0239_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0239_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0239_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0239_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0239_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0239_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0238_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0238_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0238_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0238_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0238_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0238_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0238_l_ui_dash_union.png,0,1352,1352,dash+ui(1),bus_0238_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0235_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0235_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0235_r_ui_dash_union.png,0,1138,1138,dash+ui(1),bus_0235_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0235_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0235_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0235_l_ui_dash_union.png,1,0,1,dash+ui(1),bus_0235_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0234_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0234_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0234_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0234_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0234_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0234_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0234_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0234_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0233_s_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0233_s_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0233_s_ui_dash_union.png,0,0,0,dash+ui(1),bus_0233_s
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0231_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0231_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0231_r_ui_dash_union.png,7,0,7,dash+ui(1),bus_0231_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0231_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0231_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0231_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0231_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0230_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0230_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0230_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0230_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0230_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0230_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0230_l_ui_dash_union.png,0,0,0,dash+ui(1),bus_0230_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0227_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0227_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0227_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0227_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0227_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0227_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0227_l_ui_dash_union.png,109,765,874,dash+ui(1),bus_0227_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0225_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0225_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0225_r_ui_dash_union.png,0,0,0,dash+ui(1),bus_0225_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0225_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0225_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0225_l_ui_dash_union.png,0,1176,1176,dash+ui(1),bus_0225_l
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0218_r_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0218_r_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0218_r_ui_dash_union.png,4,0,4,dash+ui(1),bus_0218_r
internal/BUS-BRA/malignant,/workspace/dash_preds_v2/internal/BUS-BRA/malignant/masks_dashes_pred/bus_0218_l_dash.png,/workspace/ui_masks_all/internal/BUS-BRA/malignant/ui_masks/bus_0218_l_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-BRA/malignant/bus_0218_l_ui_dash_union.png,8,0,8,dash+ui(1),bus_0218_l
